Experiment,Subject,Cue,Target,Response,Manual_Scored,Trial_Num
JOL C,39,Cold,Bitter,hot,0,16
JOL C,39,Wind,Blow,blow,1,17
JOL C,39,Ounce,Both,,0,18
JOL C,39,Water,Bridge,bridge,1,19
JOL C,39,Wasp,Bug,bug,1,20
JOL C,39,Plant,Cactus,green,0,21
JOL C,39,Wax,Candle,floor,0,22
JOL C,39,Windshield,Car,car,1,23
JOL C,39,Would,Cash,cash,1,24
JOL C,39,Panther,Cat,cat,1,25
JOL C,39,Red,Cherry,cherry,1,26
JOL C,39,Cold,Chill,chill,1,27
JOL C,39,Hammer,Chisel,,0,28
JOL C,39,Decision,Choice,,0,29
JOL C,39,Cut,Chop,blood,0,30
JOL C,39,Round,Circle,circle,1,31
JOL C,39,Attire,Clothes,uniform,0,32
JOL C,39,Game,Clue,,0,33
JOL C,39,Able,Crackle,,0,34
JOL C,39,Card,Credit,credit,1,35
JOL C,39,Cave,Dark,dark,1,36
JOL C,39,Coffin,Dead,death,0,37
JOL C,39,Business,Death,death,1,38
JOL C,39,Sight,Debate,,0,39
JOL C,39,Bad,Delinquent,good,0,40
JOL C,39,Mystery,Detective,detective,1,41
JOL C,39,Sacking,Dietary,,0,42
JOL C,39,Stomach,Digestion,digestion,1,43
JOL C,39,Eat,Dine,dine,1,44
JOL C,39,Floor,Discover,,0,45
JOL C,39,Talk,Discussion,words,0,46
JOL C,39,Paper,Document,document,1,47
JOL C,39,Sip,Drink,drink,1,48
JOL C,39,Car,Driver,driver,1,49
JOL C,39,Wet,Dry,dry,1,50
JOL C,39,Assignment,Due,due,1,51
JOL C,39,Waste,Dump,dump,1,52
JOL C,39,Ground,Earth,earth,1,53
JOL C,39,News,Editor,reporter,0,54
JOL C,39,Carbon,Element,element,1,55
JOL C,39,Revenge,Even,evil,0,56
JOL C,39,Long,Extension,extension,1,57
JOL C,39,Fight,Feud,flight,0,58
JOL C,39,Brawl,Fight,,0,59
JOL C,39,Blaze,Fire,fire,1,60
JOL C,39,Sardine,Fish,fish,1,61
JOL C,39,Hand,Fix,,0,62
JOL C,39,Tick,Flea,hornet,0,63
JOL C,39,Strawberry,Fruit,fruit,1,64
JOL C,39,Enough,Full,full,1,65
JOL C,39,Dog,Furry,paw,0,66
JOL C,39,Bang,Fuzzy,,0,67
JOL C,39,Rock,Geology,mountains,0,68
JOL C,39,Steak,Give,cut,0,69
JOL C,39,Breakable,Glass,glass,1,70
JOL C,39,Away,Gone,gone,1,71
JOL C,39,Fantastic,Great,great,1,72
JOL C,39,Bar,Grill,,0,73
JOL C,39,Car,Happy,,0,74
JOL C,39,Growth,Height,height,1,75
JOL C,39,Cow,Herd,herd,1,76
JOL C,39,Sick,Hide,,0,77
JOL C,39,Truthful,Honest,,0,78
JOL C,39,Bee,Honey,bug,0,79
JOL C,39,Sting,Hornet,hornet,1,80
JOL C,39,Chili,Hot,hot,1,81
JOL C,39,Famine,Hunger,hunger,1,82
JOL C,39,Clean,Hygiene,hygiene,1,83
JOL C,39,Smell,Incense,,0,84
JOL C,39,Maroon,Justice,,0,85
JOL C,39,Latch,Key,,0,86
JOL C,39,Joke,Keys,funny,0,87
JOL C,39,Liver,Kidney,kidney,1,88
JOL C,39,Vase,King,,0,89
JOL C,39,Attorney,Law,law,1,90
JOL C,39,Toil,Lease,,0,91
JOL C,39,Salad,Lettuce,lettice,1,92
JOL C,39,Woman,Lift,girl,0,93
JOL C,39,Fiction,Listen,story,0,94
JOL C,39,Trash,Litter,dump,0,95
JOL C,39,Sign,Loan,elections,0,96
JOL C,39,Site,Location,position,0,97
JOL C,39,Noise,Loud,lound,1,98
JOL C,39,Position,Machine,,0,99
JOL C,39,Jar,Mason,jam,0,100
JOL C,39,Division,Math,math,1,101
JOL C,39,Election,Maze,rights,0,102
JOL C,39,Obtain,Meat,have,0,103
JOL C,39,Children,Mirror,,0,104
JOL C,39,Clear,Moat,,0,105
JOL C,39,Banker,Money,money,1,106
JOL C,39,Donkey,Mule,mule,1,107
JOL C,39,Hate,Name,love,0,108
JOL C,39,Amount,Number,number,1,109
JOL C,39,Flower,Orchid,orchid,1,110
JOL C,39,Have,Own,obtain,0,111
JOL C,39,Hungry,Park,famine,0,112
JOL C,39,Future,Past,present,0,113
JOL C,39,Dog,Paw,paw,1,114
JOL C,39,Communication,Phone,phone,1,115
JOL C,39,Pilot,Plane,airplane,1,116
JOL C,39,Aircraft,Plane,pilot,0,117
JOL C,39,Soda,Pop,pop,1,118
JOL C,39,Balloon,Pop,air,0,119
JOL C,39,Clutter,Pusher,,0,120
JOL C,39,Shave,Razor,razor,1,121
JOL C,39,War,Revolution,revolution,1,122
JOL C,39,Equal,Rights,rights,1,123
JOL C,39,Reel,Rod,,0,124
JOL C,39,Plant,Root,green,0,125
JOL C,39,Seatbelt,Safety,safety,1,126
JOL C,39,Head,Scalp,sculp,1,127
JOL C,39,Main,Scar,,0,128
JOL C,39,Word,Sentence,,0,129
JOL C,39,Scissors,Shears,cut,0,130
JOL C,39,Shake,Shell,hand,0,131
JOL C,39,Foot,Shoe,shoe,1,132
JOL C,39,Tie,Shoelace,attire,0,133
JOL C,39,Drowsy,Sleep,sleep,1,134
JOL C,39,Nap,Sleep,sleep,1,135
JOL C,39,Stench,Smell,,0,136
JOL C,39,Belt,Soon,,0,137
JOL C,39,Actress,Star,star,1,138
JOL C,39,Cloth,Stretch,design,0,139
JOL C,39,Accident,Strong,car,0,140
JOL C,39,Riddle,Sugar,,0,141
JOL C,39,Tan,Sun,sun,1,142
JOL C,39,Bird,Swan,,0,143
JOL C,39,Seize,Take,take,1,144
JOL C,39,Temper,Tantrum,,0,145
JOL C,39,Morning,Temperature,temperature,1,146
JOL C,39,Thimble,Thread,,0,147
JOL C,39,Jury,Trial,law,0,148
JOL C,39,Lie,Truth,truthful,0,149
JOL C,39,Fish,Tuna,tuna,1,150
JOL C,39,Flip,Turn,shoe,0,151
JOL C,39,Add,Valley,subtract,0,152
JOL C,39,Charm,Vehicle,love,0,153
JOL C,39,Money,Wage,cash,0,154
JOL C,39,Drink,Water,sip,0,155
JOL C,39,Out,Way,in,0,156
JOL C,39,Cheese,Wine,wine,1,157
JOL C,39,Chore,Work,work,1,158
JOL C,39,Bracelet,Wrist,wrist,1,159
JOL C,43,End,Adjourn,begin,0,1
JOL C,43,Love,Affection,,0,2
JOL C,43,Tuck,Allow,,0,3
JOL C,43,Lonely,Alone,alone,1,4
JOL C,43,Design,Architecture,architecture,1,5
JOL C,43,Lion,Art,cave,0,6
JOL C,43,Bronze,Artery,,0,7
JOL C,43,Child,Baby,play,0,8
JOL C,43,Villain,Bad,bad,1,9
JOL C,43,Racket,Ball,ball,1,10
JOL C,43,League,Baseball,baseball,1,11
JOL C,43,Toilet,Bathroom,bathroom,1,12
JOL C,43,End,Begin,,0,13
JOL C,43,Favorite,Best,,0,14
JOL C,43,Penguin,Bird,bird,1,15
JOL C,43,Cold,Bitter,hot,0,16
JOL C,43,Wind,Blow,air,0,17
JOL C,43,Ounce,Both,,0,18
JOL C,43,Water,Bridge,drink,0,19
JOL C,43,Wasp,Bug,sting,0,20
JOL C,43,Plant,Cactus,,0,21
JOL C,43,Wax,Candle,candle,1,22
JOL C,43,Windshield,Car,car,1,23
JOL C,43,Would,Cash,,0,24
JOL C,43,Panther,Cat,cat,1,25
JOL C,43,Red,Cherry,,0,26
JOL C,43,Cold,Chill,hot,0,27
JOL C,43,Hammer,Chisel,,0,28
JOL C,43,Decision,Choice,wise,0,29
JOL C,43,Cut,Chop,,0,30
JOL C,43,Round,Circle,circle,1,31
JOL C,43,Attire,Clothes,uniform,0,32
JOL C,43,Game,Clue,,0,33
JOL C,43,Able,Crackle,,0,34
JOL C,43,Card,Credit,game,0,35
JOL C,43,Cave,Dark,dark,1,36
JOL C,43,Coffin,Dead,dea,1,37
JOL C,43,Business,Death,death,1,38
JOL C,43,Sight,Debate,,0,39
JOL C,43,Bad,Delinquent,good,0,40
JOL C,43,Mystery,Detective,,0,41
JOL C,43,Sacking,Dietary,,0,42
JOL C,43,Stomach,Digestion,digestion,1,43
JOL C,43,Eat,Dine,,0,44
JOL C,43,Floor,Discover,,0,45
JOL C,43,Talk,Discussion,,0,46
JOL C,43,Paper,Document,document,1,47
JOL C,43,Sip,Drink,drink,1,48
JOL C,43,Car,Driver,,0,49
JOL C,43,Wet,Dry,dry,1,50
JOL C,43,Assignment,Due,due,1,51
JOL C,43,Waste,Dump,,0,52
JOL C,43,Ground,Earth,,0,53
JOL C,43,News,Editor,editorial,0,54
JOL C,43,Carbon,Element,element,1,55
JOL C,43,Revenge,Even,,0,56
JOL C,43,Long,Extension,,0,57
JOL C,43,Fight,Feud,,0,58
JOL C,43,Brawl,Fight,fight,1,59
JOL C,43,Blaze,Fire,fire,1,60
JOL C,43,Sardine,Fish,,0,61
JOL C,43,Hand,Fix,hold,0,62
JOL C,43,Tick,Flea,tok,0,63
JOL C,43,Strawberry,Fruit,fruit,1,64
JOL C,43,Enough,Full,,0,65
JOL C,43,Dog,Furry,food,0,66
JOL C,43,Bang,Fuzzy,,0,67
JOL C,43,Rock,Geology,geology,1,68
JOL C,43,Steak,Give,food,0,69
JOL C,43,Breakable,Glass,,0,70
JOL C,43,Away,Gone,far,0,71
JOL C,43,Fantastic,Great,goo,0,72
JOL C,43,Bar,Grill,,0,73
JOL C,43,Car,Happy,ride,0,74
JOL C,43,Growth,Height,,0,75
JOL C,43,Cow,Herd,milk,0,76
JOL C,43,Sick,Hide,,0,77
JOL C,43,Truthful,Honest,,0,78
JOL C,43,Bee,Honey,honey,1,79
JOL C,43,Sting,Hornet,bee,0,80
JOL C,43,Chili,Hot,hot,1,81
JOL C,43,Famine,Hunger,death,0,82
JOL C,43,Clean,Hygiene,,0,83
JOL C,43,Smell,Incense,,0,84
JOL C,43,Maroon,Justice,,0,85
JOL C,43,Latch,Key,dog,0,86
JOL C,43,Joke,Keys,laguh,0,87
JOL C,43,Liver,Kidney,organ,0,88
JOL C,43,Vase,King,flower,0,89
JOL C,43,Attorney,Law,law,1,90
JOL C,43,Toil,Lease,,0,91
JOL C,43,Salad,Lettuce,lettuce,1,92
JOL C,43,Woman,Lift,,0,93
JOL C,43,Fiction,Listen,talk,0,94
JOL C,43,Trash,Litter,,0,95
JOL C,43,Sign,Loan,,0,96
JOL C,43,Site,Location,visit,0,97
JOL C,43,Noise,Loud,,0,98
JOL C,43,Position,Machine,coordinate,0,99
JOL C,43,Jar,Mason,,0,100
JOL C,43,Division,Math,math,1,101
JOL C,43,Election,Maze,vote,0,102
JOL C,43,Obtain,Meat,,0,103
JOL C,43,Children,Mirror,,0,104
JOL C,43,Clear,Moat,weather,0,105
JOL C,43,Banker,Money,money,1,106
JOL C,43,Donkey,Mule,mule,1,107
JOL C,43,Hate,Name,,0,108
JOL C,43,Amount,Number,money,0,109
JOL C,43,Flower,Orchid,vase,0,110
JOL C,43,Have,Own,,0,111
JOL C,43,Hungry,Park,snickers,0,112
JOL C,43,Future,Past,past,1,113
JOL C,43,Dog,Paw,food,0,114
JOL C,43,Communication,Phone,phone,1,115
JOL C,43,Pilot,Plane,lane,1,116
JOL C,43,Aircraft,Plane,plane,1,117
JOL C,43,Soda,Pop,coke,0,118
JOL C,43,Balloon,Pop,,0,119
JOL C,43,Clutter,Pusher,mail,0,120
JOL C,43,Shave,Razor,razor,1,121
JOL C,43,War,Revolution,,0,122
JOL C,43,Equal,Rights,rights,1,123
JOL C,43,Reel,Rod,,0,124
JOL C,43,Plant,Root,k,0,125
JOL C,43,Seatbelt,Safety,car,0,126
JOL C,43,Head,Scalp,,0,127
JOL C,43,Main,Scar,,0,128
JOL C,43,Word,Sentence,sentence,1,129
JOL C,43,Scissors,Shears,,0,130
JOL C,43,Shake,Shell,well,0,131
JOL C,43,Foot,Shoe,hand,0,132
JOL C,43,Tie,Shoelace,shoelace,1,133
JOL C,43,Drowsy,Sleep,slee,1,134
JOL C,43,Nap,Sleep,sleep,1,135
JOL C,43,Stench,Smell,,0,136
JOL C,43,Belt,Soon,,0,137
JOL C,43,Actress,Star,,0,138
JOL C,43,Cloth,Stretch,,0,139
JOL C,43,Accident,Strong,,0,140
JOL C,43,Riddle,Sugar,,0,141
JOL C,43,Tan,Sun,sun,1,142
JOL C,43,Bird,Swan,fly,0,143
JOL C,43,Seize,Take,grab,0,144
JOL C,43,Temper,Tantrum,anger,0,145
JOL C,43,Morning,Temperature,cold,0,146
JOL C,43,Thimble,Thread,timber,0,147
JOL C,43,Jury,Trial,,0,148
JOL C,43,Lie,Truth,truth,1,149
JOL C,43,Fish,Tuna,sauce,0,150
JOL C,43,Flip,Turn,coin,0,151
JOL C,43,Add,Valley,value,0,152
JOL C,43,Charm,Vehicle,,0,153
JOL C,43,Money,Wage,amount,0,154
JOL C,43,Drink,Water,water,1,155
JOL C,43,Out,Way,,0,156
JOL C,43,Cheese,Wine,,0,157
JOL C,43,Chore,Work,task,0,158
JOL C,43,Bracelet,Wrist,,0,159
JOL C,47,End,Adjourn,start,0,1
JOL C,47,Love,Affection,,0,2
JOL C,47,Tuck,Allow,,0,3
JOL C,47,Lonely,Alone,lone,1,4
JOL C,47,Design,Architecture,create,0,5
JOL C,47,Lion,Art,,0,6
JOL C,47,Bronze,Artery,,0,7
JOL C,47,Child,Baby,baby,1,8
JOL C,47,Villain,Bad,,0,9
JOL C,47,Racket,Ball,,0,10
JOL C,47,League,Baseball,basell,1,11
JOL C,47,Toilet,Bathroom,,0,12
JOL C,47,End,Begin,,0,13
JOL C,47,Favorite,Best,,0,14
JOL C,47,Penguin,Bird,,0,15
JOL C,47,Cold,Bitter,,0,16
JOL C,47,Wind,Blow,blow,1,17
JOL C,47,Ounce,Both,weigh,0,18
JOL C,47,Water,Bridge,,0,19
JOL C,47,Wasp,Bug,bug,1,20
JOL C,47,Plant,Cactus,cactus,1,21
JOL C,47,Wax,Candle,candle,1,22
JOL C,47,Windshield,Car,car,1,23
JOL C,47,Would,Cash,,0,24
JOL C,47,Panther,Cat,cat,1,25
JOL C,47,Red,Cherry,cherry,1,26
JOL C,47,Cold,Chill,bitter,0,27
JOL C,47,Hammer,Chisel,chisel,1,28
JOL C,47,Decision,Choice,choice,1,29
JOL C,47,Cut,Chop,snip,0,30
JOL C,47,Round,Circle,circle,1,31
JOL C,47,Attire,Clothes,clothes,1,32
JOL C,47,Game,Clue,,0,33
JOL C,47,Able,Crackle,,0,34
JOL C,47,Card,Credit,,0,35
JOL C,47,Cave,Dark,dark,1,36
JOL C,47,Coffin,Dead,dead,1,37
JOL C,47,Business,Death,,0,38
JOL C,47,Sight,Debate,,0,39
JOL C,47,Bad,Delinquent,,0,40
JOL C,47,Mystery,Detective,detective,1,41
JOL C,47,Sacking,Dietary,,0,42
JOL C,47,Stomach,Digestion,,0,43
JOL C,47,Eat,Dine,food,0,44
JOL C,47,Floor,Discover,discover,1,45
JOL C,47,Talk,Discussion,,0,46
JOL C,47,Paper,Document,,0,47
JOL C,47,Sip,Drink,drink,1,48
JOL C,47,Car,Driver,windshiel,0,49
JOL C,47,Wet,Dry,water,0,50
JOL C,47,Assignment,Due,due,1,51
JOL C,47,Waste,Dump,dump,1,52
JOL C,47,Ground,Earth,,0,53
JOL C,47,News,Editor,editor,1,54
JOL C,47,Carbon,Element,element,1,55
JOL C,47,Revenge,Even,,0,56
JOL C,47,Long,Extension,,0,57
JOL C,47,Fight,Feud,,0,58
JOL C,47,Brawl,Fight,,0,59
JOL C,47,Blaze,Fire,fire,1,60
JOL C,47,Sardine,Fish,fish,1,61
JOL C,47,Hand,Fix,,0,62
JOL C,47,Tick,Flea,flea,1,63
JOL C,47,Strawberry,Fruit,fruit,1,64
JOL C,47,Enough,Full,,0,65
JOL C,47,Dog,Furry,furry,1,66
JOL C,47,Bang,Fuzzy,,0,67
JOL C,47,Rock,Geology,geoogy,1,68
JOL C,47,Steak,Give,grow,0,69
JOL C,47,Breakable,Glass,,0,70
JOL C,47,Away,Gone,gone,1,71
JOL C,47,Fantastic,Great,,0,72
JOL C,47,Bar,Grill,grill,1,73
JOL C,47,Car,Happy,,0,74
JOL C,47,Growth,Height,,0,75
JOL C,47,Cow,Herd,,0,76
JOL C,47,Sick,Hide,,0,77
JOL C,47,Truthful,Honest,honest,1,78
JOL C,47,Bee,Honey,honet,1,79
JOL C,47,Sting,Hornet,hornet,1,80
JOL C,47,Chili,Hot,hot,1,81
JOL C,47,Famine,Hunger,hunger,1,82
JOL C,47,Clean,Hygiene,,0,83
JOL C,47,Smell,Incense,,0,84
JOL C,47,Maroon,Justice,justice,1,85
JOL C,47,Latch,Key,,0,86
JOL C,47,Joke,Keys,keys,1,87
JOL C,47,Liver,Kidney,,0,88
JOL C,47,Vase,King,,0,89
JOL C,47,Attorney,Law,law,1,90
JOL C,47,Toil,Lease,,0,91
JOL C,47,Salad,Lettuce,,0,92
JOL C,47,Woman,Lift,,0,93
JOL C,47,Fiction,Listen,reading,0,94
JOL C,47,Trash,Litter,dump,0,95
JOL C,47,Sign,Loan,,0,96
JOL C,47,Site,Location,place,0,97
JOL C,47,Noise,Loud,loud,1,98
JOL C,47,Position,Machine,,0,99
JOL C,47,Jar,Mason,,0,100
JOL C,47,Division,Math,math,1,101
JOL C,47,Election,Maze,maze,1,102
JOL C,47,Obtain,Meat,take,0,103
JOL C,47,Children,Mirror,grow,0,104
JOL C,47,Clear,Moat,moat,1,105
JOL C,47,Banker,Money,,0,106
JOL C,47,Donkey,Mule,,0,107
JOL C,47,Hate,Name,,0,108
JOL C,47,Amount,Number,add,0,109
JOL C,47,Flower,Orchid,,0,110
JOL C,47,Have,Own,,0,111
JOL C,47,Hungry,Park,food,0,112
JOL C,47,Future,Past,,0,113
JOL C,47,Dog,Paw,bark,0,114
JOL C,47,Communication,Phone,,0,115
JOL C,47,Pilot,Plane,airplane,1,116
JOL C,47,Aircraft,Plane,fly,0,117
JOL C,47,Soda,Pop,pop,1,118
JOL C,47,Balloon,Pop,pop,1,119
JOL C,47,Clutter,Pusher,push,0,120
JOL C,47,Shave,Razor,,0,121
JOL C,47,War,Revolution,,0,122
JOL C,47,Equal,Rights,,0,123
JOL C,47,Reel,Rod,,0,124
JOL C,47,Plant,Root,,0,125
JOL C,47,Seatbelt,Safety,safety,1,126
JOL C,47,Head,Scalp,,0,127
JOL C,47,Main,Scar,,0,128
JOL C,47,Word,Sentence,,0,129
JOL C,47,Scissors,Shears,shears,1,130
JOL C,47,Shake,Shell,,0,131
JOL C,47,Foot,Shoe,,0,132
JOL C,47,Tie,Shoelace,,0,133
JOL C,47,Drowsy,Sleep,,0,134
JOL C,47,Nap,Sleep,,0,135
JOL C,47,Stench,Smell,foul,0,136
JOL C,47,Belt,Soon,,0,137
JOL C,47,Actress,Star,star,1,138
JOL C,47,Cloth,Stretch,shrink,0,139
JOL C,47,Accident,Strong,car,0,140
JOL C,47,Riddle,Sugar,,0,141
JOL C,47,Tan,Sun,,0,142
JOL C,47,Bird,Swan,,0,143
JOL C,47,Seize,Take,take,1,144
JOL C,47,Temper,Tantrum,tantrum,1,145
JOL C,47,Morning,Temperature,temperature,1,146
JOL C,47,Thimble,Thread,,0,147
JOL C,47,Jury,Trial,attorney,0,148
JOL C,47,Lie,Truth,deciet,0,149
JOL C,47,Fish,Tuna,,0,150
JOL C,47,Flip,Turn,,0,151
JOL C,47,Add,Valley,subtract,0,152
JOL C,47,Charm,Vehicle,,0,153
JOL C,47,Money,Wage,spend,0,154
JOL C,47,Drink,Water,,0,155
JOL C,47,Out,Way,,0,156
JOL C,47,Cheese,Wine,grate,0,157
JOL C,47,Chore,Work,work,1,158
JOL C,47,Bracelet,Wrist,wrist,1,159
JOL C,51,End,Adjourn,begin,0,1
JOL C,51,Love,Affection,affection,1,2
JOL C,51,Tuck,Allow,umder,0,3
JOL C,51,Lonely,Alone,alone,1,4
JOL C,51,Design,Architecture,fashior,0,5
JOL C,51,Lion,Art,king,0,6
JOL C,51,Bronze,Artery,gold,0,7
JOL C,51,Child,Baby,nice,0,8
JOL C,51,Villain,Bad,bad,1,9
JOL C,51,Racket,Ball,ball,1,10
JOL C,51,League,Baseball,baseball,1,11
JOL C,51,Toilet,Bathroom,bathroom,1,12
JOL C,51,End,Begin,begin,1,13
JOL C,51,Favorite,Best,,0,14
JOL C,51,Penguin,Bird,bird,1,15
JOL C,51,Cold,Bitter,weather,0,16
JOL C,51,Wind,Blow,blow,1,17
JOL C,51,Ounce,Both,,0,18
JOL C,51,Water,Bridge,hot,0,19
JOL C,51,Wasp,Bug,sting,0,20
JOL C,51,Plant,Cactus,root,0,21
JOL C,51,Wax,Candle,off,0,22
JOL C,51,Windshield,Car,car,1,23
JOL C,51,Would,Cash,cash,1,24
JOL C,51,Panther,Cat,cat,1,25
JOL C,51,Red,Cherry,cherry,1,26
JOL C,51,Cold,Chill,freeze,0,27
JOL C,51,Hammer,Chisel,bang,0,28
JOL C,51,Decision,Choice,made,0,29
JOL C,51,Cut,Chop,,0,30
JOL C,51,Round,Circle,chair,0,31
JOL C,51,Attire,Clothes,fashio,0,32
JOL C,51,Game,Clue,loud,0,33
JOL C,51,Able,Crackle,again,0,34
JOL C,51,Card,Credit,,0,35
JOL C,51,Cave,Dark,dark,1,36
JOL C,51,Coffin,Dead,dead,1,37
JOL C,51,Business,Death,law,0,38
JOL C,51,Sight,Debate,see,0,39
JOL C,51,Bad,Delinquent,nice,0,40
JOL C,51,Mystery,Detective,solve,0,41
JOL C,51,Sacking,Dietary,,0,42
JOL C,51,Stomach,Digestion,food,0,43
JOL C,51,Eat,Dine,food,0,44
JOL C,51,Floor,Discover,cold,0,45
JOL C,51,Talk,Discussion,,0,46
JOL C,51,Paper,Document,write,0,47
JOL C,51,Sip,Drink,drink,1,48
JOL C,51,Car,Driver,happy,0,49
JOL C,51,Wet,Dry,dry,1,50
JOL C,51,Assignment,Due,due,1,51
JOL C,51,Waste,Dump,dump,1,52
JOL C,51,Ground,Earth,earth,1,53
JOL C,51,News,Editor,later,0,54
JOL C,51,Carbon,Element,element,1,55
JOL C,51,Revenge,Even,even,1,56
JOL C,51,Long,Extension,short,0,57
JOL C,51,Fight,Feud,battle,0,58
JOL C,51,Brawl,Fight,fight,1,59
JOL C,51,Blaze,Fire,fire,1,60
JOL C,51,Sardine,Fish,fish,1,61
JOL C,51,Hand,Fix,,0,62
JOL C,51,Tick,Flea,flea,1,63
JOL C,51,Strawberry,Fruit,fruit,1,64
JOL C,51,Enough,Full,time,0,65
JOL C,51,Dog,Furry,pet,0,66
JOL C,51,Bang,Fuzzy,,0,67
JOL C,51,Rock,Geology,hard,0,68
JOL C,51,Steak,Give,meat,0,69
JOL C,51,Breakable,Glass,glass,1,70
JOL C,51,Away,Gone,far,0,71
JOL C,51,Fantastic,Great,,0,72
JOL C,51,Bar,Grill,grill,1,73
JOL C,51,Car,Happy,happy,1,74
JOL C,51,Growth,Height,old,0,75
JOL C,51,Cow,Herd,herd,1,76
JOL C,51,Sick,Hide,cold,0,77
JOL C,51,Truthful,Honest,honest,1,78
JOL C,51,Bee,Honey,sting,0,79
JOL C,51,Sting,Hornet,bee,0,80
JOL C,51,Chili,Hot,hot,1,81
JOL C,51,Famine,Hunger,,0,82
JOL C,51,Clean,Hygiene,,0,83
JOL C,51,Smell,Incense,good,0,84
JOL C,51,Maroon,Justice,justice,1,85
JOL C,51,Latch,Key,,0,86
JOL C,51,Joke,Keys,keys,1,87
JOL C,51,Liver,Kidney,kidney,1,88
JOL C,51,Vase,King,flower,0,89
JOL C,51,Attorney,Law,law,1,90
JOL C,51,Toil,Lease,,0,91
JOL C,51,Salad,Lettuce,lettuce,1,92
JOL C,51,Woman,Lift,young,0,93
JOL C,51,Fiction,Listen,problem,0,94
JOL C,51,Trash,Litter,dump,0,95
JOL C,51,Sign,Loan,turn,0,96
JOL C,51,Site,Location,location,1,97
JOL C,51,Noise,Loud,loud,1,98
JOL C,51,Position,Machine,,0,99
JOL C,51,Jar,Mason,round,0,100
JOL C,51,Division,Math,math,1,101
JOL C,51,Election,Maze,jury,0,102
JOL C,51,Obtain,Meat,matain,0,103
JOL C,51,Children,Mirror,mirror,1,104
JOL C,51,Clear,Moat,see,0,105
JOL C,51,Banker,Money,money,1,106
JOL C,51,Donkey,Mule,mule,1,107
JOL C,51,Hate,Name,love,0,108
JOL C,51,Amount,Number,money,0,109
JOL C,51,Flower,Orchid,vase,0,110
JOL C,51,Have,Own,even,0,111
JOL C,51,Hungry,Park,park,1,112
JOL C,51,Future,Past,past,1,113
JOL C,51,Dog,Paw,pet,0,114
JOL C,51,Communication,Phone,phone,1,115
JOL C,51,Pilot,Plane,plane,1,116
JOL C,51,Aircraft,Plane,pilot,0,117
JOL C,51,Soda,Pop,pop,1,118
JOL C,51,Balloon,Pop,pop,1,119
JOL C,51,Clutter,Pusher,,0,120
JOL C,51,Shave,Razor,razor,1,121
JOL C,51,War,Revolution,revolution,1,122
JOL C,51,Equal,Rights,rights,1,123
JOL C,51,Reel,Rod,real,0,124
JOL C,51,Plant,Root,root,1,125
JOL C,51,Seatbelt,Safety,safety,1,126
JOL C,51,Head,Scalp,scalp,1,127
JOL C,51,Main,Scar,stay,0,128
JOL C,51,Word,Sentence,sentence,1,129
JOL C,51,Scissors,Shears,,0,130
JOL C,51,Shake,Shell,drink,0,131
JOL C,51,Foot,Shoe,leg,0,132
JOL C,51,Tie,Shoelace,shoelace,1,133
JOL C,51,Drowsy,Sleep,sleep,1,134
JOL C,51,Nap,Sleep,sleep,1,135
JOL C,51,Stench,Smell,smell,1,136
JOL C,51,Belt,Soon,soon,1,137
JOL C,51,Actress,Star,star,1,138
JOL C,51,Cloth,Stretch,,0,139
JOL C,51,Accident,Strong,bad,0,140
JOL C,51,Riddle,Sugar,,0,141
JOL C,51,Tan,Sun,sun,1,142
JOL C,51,Bird,Swan,chirp,0,143
JOL C,51,Seize,Take,shape,0,144
JOL C,51,Temper,Tantrum,bad,0,145
JOL C,51,Morning,Temperature,temperature,1,146
JOL C,51,Thimble,Thread,thread,1,147
JOL C,51,Jury,Trial,duty,0,148
JOL C,51,Lie,Truth,truth,1,149
JOL C,51,Fish,Tuna,tuna,1,150
JOL C,51,Flip,Turn,turn,1,151
JOL C,51,Add,Valley,,0,152
JOL C,51,Charm,Vehicle,,0,153
JOL C,51,Money,Wage,wage,1,154
JOL C,51,Drink,Water,soda,0,155
JOL C,51,Out,Way,in,0,156
JOL C,51,Cheese,Wine,,0,157
JOL C,51,Chore,Work,work,1,158
JOL C,51,Bracelet,Wrist,wrist,1,159
JOL C,55,End,Adjourn,start,0,1
JOL C,55,Love,Affection,affair,0,2
JOL C,55,Tuck,Allow,sacking,0,3
JOL C,55,Lonely,Alone,alone,1,4
JOL C,55,Design,Architecture,architecture,1,5
JOL C,55,Lion,Art,animal,0,6
JOL C,55,Bronze,Artery,gold,0,7
JOL C,55,Child,Baby,kid,0,8
JOL C,55,Villain,Bad,bad,1,9
JOL C,55,Racket,Ball,ball,1,10
JOL C,55,League,Baseball,baseball,1,11
JOL C,55,Toilet,Bathroom,paper,0,12
JOL C,55,End,Begin,finished,0,13
JOL C,55,Favorite,Best,thing,0,14
JOL C,55,Penguin,Bird,cold,0,15
JOL C,55,Cold,Bitter,brew,0,16
JOL C,55,Wind,Blow,blow,1,17
JOL C,55,Ounce,Both,pound,0,18
JOL C,55,Water,Bridge,bowl,0,19
JOL C,55,Wasp,Bug,bug,1,20
JOL C,55,Plant,Cactus,cactus,1,21
JOL C,55,Wax,Candle,candle,1,22
JOL C,55,Windshield,Car,car,1,23
JOL C,55,Would,Cash,not,0,24
JOL C,55,Panther,Cat,black,0,25
JOL C,55,Red,Cherry,book,0,26
